MaxSizeTL,sstmean,Diet,Position,Kmax,Kmax_lowqt,Kmax_upqt
40,20,Omnivr,PelgDw,0.473,0.34,0.652
40,20,Omnivr,BtPlAs,0.413,0.295,0.58
40,20,Omnivr,BtPlAs,0.413,0.295,0.58
40,20,Omnivr,BtPlDw,0.42,0.3,0.593
40,20,Omnivr,BtPlDw,0.42,0.3,0.593
40,20,Omnivr,BnthAs,0.336,0.221,0.475
40,20,Omnivr,BnthAs,0.336,0.221,0.475
40,20,Omnivr,BnthDw,0.464,0.31,0.671
40,20,Omnivr,BnthDw,0.464,0.31,0.671
40,20,Plktiv,PelgAs,0.248,0.169,0.365
40,20,Plktiv,PelgAs,0.248,0.169,0.365
40,20,Plktiv,PelgDw,0.256,0.17,0.388
40,20,Plktiv,PelgDw,0.256,0.17,0.388
40,20,Plktiv,BtPlAs,0.219,0.141,0.335
40,20,Plktiv,BtPlAs,0.219,0.141,0.335
40,20,Plktiv,BtPlDw,0.211,0.137,0.324
40,20,Plktiv,BtPlDw,0.211,0.137,0.324
40,20,Plktiv,BnthAs,0.182,0.112,0.284
40,20,Plktiv,BnthAs,0.182,0.112,0.284
40,20,Plktiv,BnthDw,0.243,0.157,0.377
40,20,Plktiv,BnthDw,0.243,0.157,0.377
40,20,InvSes,PelgAs,0.263,0.175,0.408
40,20,InvSes,PelgAs,0.263,0.175,0.408
40,20,InvSes,PelgDw,0.265,0.172,0.439
40,20,InvSes,PelgDw,0.265,0.172,0.439
40,20,InvSes,BtPlAs,0.237,0.153,0.371
40,20,InvSes,BtPlAs,0.237,0.153,0.371
40,20,InvSes,BtPlDw,0.239,0.149,0.388
40,20,InvSes,BtPlDw,0.239,0.149,0.388
40,20,InvSes,BnthAs,0.188,0.118,0.313
40,20,InvSes,BnthAs,0.188,0.118,0.313
40,20,InvSes,BnthDw,0.242,0.154,0.389
40,20,InvSes,BnthDw,0.242,0.154,0.389
40,20,InvMob,PelgAs,0.237,0.159,0.367
40,20,InvMob,PelgAs,0.237,0.159,0.367
40,20,InvMob,PelgDw,0.239,0.157,0.381
40,20,InvMob,PelgDw,0.239,0.157,0.381
40,20,InvMob,BtPlAs,0.205,0.142,0.315
40,20,InvMob,BtPlAs,0.205,0.142,0.315
40,20,InvMob,BtPlDw,0.207,0.141,0.329
40,20,InvMob,BtPlDw,0.207,0.141,0.329
40,20,InvMob,BnthAs,0.181,0.112,0.288
40,20,InvMob,BnthAs,0.181,0.112,0.288
40,20,InvMob,BnthDw,0.247,0.159,0.391
40,20,InvMob,BnthDw,0.247,0.159,0.391
40,20,FisCep,PelgAs,0.249,0.167,0.382
40,20,FisCep,PelgAs,0.249,0.167,0.382
40,20,FisCep,PelgDw,0.253,0.165,0.414
40,20,FisCep,PelgDw,0.253,0.165,0.414
40,20,FisCep,BtPlAs,0.204,0.127,0.317
40,20,FisCep,BtPlAs,0.204,0.127,0.317
40,20,FisCep,BtPlDw,0.222,0.142,0.361
40,20,FisCep,BtPlDw,0.222,0.142,0.361
40,20,FisCep,BnthAs,0.17,0.109,0.272
40,20,FisCep,BnthAs,0.17,0.109,0.272
40,20,FisCep,BnthDw,0.213,0.133,0.325
40,20,FisCep,BnthDw,0.213,0.133,0.325
40,22,HerMac,PelgAs,0.246,0.176,0.36
40,22,HerMac,PelgAs,0.246,0.176,0.36
40,22,HerMac,PelgDw,0.25,0.169,0.379
40,22,HerMac,PelgDw,0.25,0.169,0.379
40,22,HerMac,BtPlAs,0.202,0.136,0.302
40,22,HerMac,BtPlAs,0.202,0.136,0.302
40,22,HerMac,BtPlDw,0.234,0.16,0.344
40,22,HerMac,BtPlDw,0.234,0.16,0.344
40,22,HerMac,BnthAs,0.212,0.135,0.319
40,22,HerMac,BnthAs,0.212,0.135,0.319
40,22,HerMac,BnthDw,0.253,0.163,0.385
40,22,HerMac,BnthDw,0.253,0.163,0.385
40,22,HerDet,PelgAs,0.305,0.191,0.475
40,22,HerDet,PelgAs,0.305,0.191,0.475
40,22,HerDet,PelgDw,0.311,0.189,0.483
40,22,HerDet,PelgDw,0.311,0.189,0.483
40,22,HerDet,BtPlAs,0.252,0.156,0.405
40,22,HerDet,BtPlAs,0.252,0.156,0.405
40,22,HerDet,BtPlDw,0.323,0.214,0.494
40,22,HerDet,BtPlDw,0.323,0.214,0.494
40,22,HerDet,BnthAs,0.265,0.16,0.423
40,22,HerDet,BnthAs,0.265,0.16,0.423
40,22,HerDet,BnthDw,0.311,0.188,0.497
40,22,HerDet,BnthDw,0.311,0.188,0.497
40,22,Omnivr,PelgAs,0.383,0.272,0.511
40,22,Omnivr,PelgAs,0.383,0.272,0.511
40,22,Omnivr,PelgDw,0.379,0.264,0.521
40,22,Omnivr,PelgDw,0.379,0.264,0.521
40,22,Omnivr,BtPlAs,0.311,0.209,0.437
40,22,Omnivr,BtPlAs,0.311,0.209,0.437
40,22,Omnivr,BtPlDw,0.357,0.241,0.492
40,22,Omnivr,BtPlDw,0.357,0.241,0.492
40,22,Omnivr,BnthAs,0.322,0.202,0.462
40,22,Omnivr,BnthAs,0.322,0.202,0.462
40,22,Omnivr,BnthDw,0.383,0.253,0.554
40,22,Omnivr,BnthDw,0.383,0.253,0.554
40,22,Plktiv,PelgAs,0.173,0.119,0.258
40,22,Plktiv,PelgAs,0.173,0.119,0.258
40,22,Plktiv,PelgDw,0.186,0.123,0.279
40,22,Plktiv,PelgDw,0.186,0.123,0.279
40,22,Plktiv,BtPlAs,0.149,0.099,0.223
40,22,Plktiv,BtPlAs,0.149,0.099,0.223
40,22,Plktiv,BtPlDw,0.16,0.105,0.242
40,22,Plktiv,BtPlDw,0.16,0.105,0.242
40,22,Plktiv,BnthAs,0.152,0.098,0.235
40,22,Plktiv,BnthAs,0.152,0.098,0.235
40,22,Plktiv,BnthDw,0.181,0.12,0.282
40,22,Plktiv,BnthDw,0.181,0.12,0.282
40,22,InvSes,PelgAs,0.215,0.148,0.324
40,22,InvSes,PelgAs,0.215,0.148,0.324
40,22,InvSes,PelgDw,0.222,0.145,0.339
40,22,InvSes,PelgDw,0.222,0.145,0.339
40,22,InvSes,BtPlAs,0.186,0.122,0.291
40,22,InvSes,BtPlAs,0.186,0.122,0.291
40,22,InvSes,BtPlDw,0.207,0.137,0.326
40,22,InvSes,BtPlDw,0.207,0.137,0.326
40,22,InvSes,BnthAs,0.186,0.115,0.292
40,22,InvSes,BnthAs,0.186,0.115,0.292
40,22,InvSes,BnthDw,0.209,0.13,0.326
40,22,InvSes,BnthDw,0.209,0.13,0.326
40,22,InvMob,PelgAs,0.194,0.135,0.296
40,22,InvMob,PelgAs,0.194,0.135,0.296
40,22,InvMob,PelgDw,0.199,0.131,0.305
40,22,InvMob,PelgDw,0.199,0.131,0.305
40,22,InvMob,BtPlAs,0.156,0.106,0.236
40,22,InvMob,BtPlAs,0.156,0.106,0.236
40,22,InvMob,BtPlDw,0.179,0.121,0.271
40,22,InvMob,BtPlDw,0.179,0.121,0.271
40,22,InvMob,BnthAs,0.178,0.116,0.275
40,22,InvMob,BnthAs,0.178,0.116,0.275
40,22,InvMob,BnthDw,0.22,0.143,0.334
40,22,InvMob,BnthDw,0.22,0.143,0.334
40,22,FisCep,PelgAs,0.228,0.153,0.341
40,22,FisCep,PelgAs,0.228,0.153,0.341
40,22,FisCep,PelgDw,0.237,0.152,0.366
40,22,FisCep,PelgDw,0.237,0.152,0.366
40,22,FisCep,BtPlAs,0.179,0.116,0.275
40,22,FisCep,BtPlAs,0.179,0.116,0.275
40,22,FisCep,BtPlDw,0.215,0.139,0.333
40,22,FisCep,BtPlDw,0.215,0.139,0.333
40,22,FisCep,BnthAs,0.188,0.119,0.298
40,22,FisCep,BnthAs,0.188,0.119,0.298
40,22,FisCep,BnthDw,0.197,0.127,0.302
40,22,FisCep,BnthDw,0.197,0.127,0.302
40,24,HerMac,PelgAs,0.197,0.144,0.28
40,24,HerMac,PelgAs,0.197,0.144,0.28
40,24,HerMac,PelgDw,0.201,0.144,0.298
40,24,HerMac,PelgDw,0.201,0.144,0.298
40,24,HerMac,BtPlAs,0.166,0.118,0.242
40,24,HerMac,BtPlAs,0.166,0.118,0.242
40,24,HerMac,BtPlDw,0.19,0.136,0.274
40,24,HerMac,BtPlDw,0.19,0.136,0.274
40,24,HerMac,BnthAs,0.183,0.125,0.274
40,24,HerMac,BnthAs,0.183,0.125,0.274
40,24,HerMac,BnthDw,0.204,0.14,0.304
40,24,HerMac,BnthDw,0.204,0.14,0.304
40,24,HerDet,PelgAs,0.211,0.141,0.332
40,24,HerDet,PelgAs,0.211,0.141,0.332
40,24,HerDet,PelgDw,0.216,0.137,0.34
40,24,HerDet,PelgDw,0.216,0.137,0.34
40,24,HerDet,BtPlAs,0.181,0.119,0.282
40,24,HerDet,BtPlAs,0.181,0.119,0.282
40,24,HerDet,BtPlDw,0.23,0.158,0.34
40,24,HerDet,BtPlDw,0.23,0.158,0.34
40,24,HerDet,BnthAs,0.2,0.128,0.317
40,24,HerDet,BnthAs,0.2,0.128,0.317
40,24,HerDet,BnthDw,0.215,0.141,0.352
40,24,HerDet,BnthDw,0.215,0.141,0.352
40,24,Omnivr,PelgAs,0.291,0.197,0.416
40,24,Omnivr,PelgAs,0.291,0.197,0.416
40,24,Omnivr,PelgDw,0.291,0.192,0.425
40,24,Omnivr,PelgDw,0.291,0.192,0.425
40,24,Omnivr,BtPlAs,0.247,0.164,0.354
40,24,Omnivr,BtPlAs,0.247,0.164,0.354
40,24,Omnivr,BtPlDw,0.276,0.185,0.391
40,24,Omnivr,BtPlDw,0.276,0.185,0.391
40,24,Omnivr,BnthAs,0.266,0.175,0.388
40,24,Omnivr,BnthAs,0.266,0.175,0.388
40,24,Omnivr,BnthDw,0.295,0.189,0.43
40,24,Omnivr,BnthDw,0.295,0.189,0.43
40,24,Plktiv,PelgAs,0.129,0.099,0.171
40,24,Plktiv,PelgAs,0.129,0.099,0.171
40,24,Plktiv,PelgDw,0.141,0.103,0.197
40,24,Plktiv,PelgDw,0.141,0.103,0.197
40,24,Plktiv,BtPlAs,0.113,0.082,0.162
40,24,Plktiv,BtPlAs,0.113,0.082,0.162
40,24,Plktiv,BtPlDw,0.123,0.091,0.173
40,24,Plktiv,BtPlDw,0.123,0.091,0.173
40,24,Plktiv,BnthAs,0.123,0.088,0.178
40,24,Plktiv,BnthAs,0.123,0.088,0.178
40,24,Plktiv,BnthDw,0.138,0.094,0.197
40,24,Plktiv,BnthDw,0.138,0.094,0.197
40,24,InvSes,PelgAs,0.171,0.119,0.252
40,24,InvSes,PelgAs,0.171,0.119,0.252
40,24,InvSes,PelgDw,0.177,0.118,0.269
40,24,InvSes,PelgDw,0.177,0.118,0.269
40,24,InvSes,BtPlAs,0.152,0.105,0.227
40,24,InvSes,BtPlAs,0.152,0.105,0.227
40,24,InvSes,BtPlDw,0.169,0.116,0.247
40,24,InvSes,BtPlDw,0.169,0.116,0.247
40,24,InvSes,BnthAs,0.161,0.103,0.246
40,24,InvSes,BnthAs,0.161,0.103,0.246
40,24,InvSes,BnthDw,0.167,0.108,0.253
40,24,InvSes,BnthDw,0.167,0.108,0.253
40,24,InvMob,PelgAs,0.166,0.119,0.24
40,24,InvMob,PelgAs,0.166,0.119,0.24
40,24,InvMob,PelgDw,0.171,0.117,0.253
40,24,InvMob,PelgDw,0.171,0.117,0.253
40,24,InvMob,BtPlAs,0.135,0.095,0.2
40,24,InvMob,BtPlAs,0.135,0.095,0.2
40,24,InvMob,BtPlDw,0.155,0.11,0.231
40,24,InvMob,BtPlDw,0.155,0.11,0.231
40,24,InvMob,BnthAs,0.157,0.102,0.237
40,24,InvMob,BnthAs,0.157,0.102,0.237
40,24,InvMob,BnthDw,0.19,0.127,0.288
40,24,InvMob,BnthDw,0.19,0.127,0.288
40,24,FisCep,PelgAs,0.187,0.132,0.271
40,24,FisCep,PelgAs,0.187,0.132,0.271
40,24,FisCep,PelgDw,0.194,0.134,0.291
40,24,FisCep,PelgDw,0.194,0.134,0.291
40,24,FisCep,BtPlAs,0.155,0.107,0.228
40,24,FisCep,BtPlAs,0.155,0.107,0.228
40,24,FisCep,BtPlDw,0.184,0.126,0.27
40,24,FisCep,BtPlDw,0.184,0.126,0.27
40,24,FisCep,BnthAs,0.171,0.116,0.26
40,24,FisCep,BnthAs,0.171,0.116,0.26
40,24,FisCep,BnthDw,0.153,0.104,0.226
40,24,FisCep,BnthDw,0.153,0.104,0.226
40,26,HerMac,PelgAs,0.311,0.23,0.426
40,26,HerMac,PelgAs,0.311,0.23,0.426
40,26,HerMac,PelgDw,0.258,0.182,0.365
40,26,HerMac,PelgDw,0.258,0.182,0.365
40,26,HerMac,BtPlAs,0.278,0.203,0.379
40,26,HerMac,BtPlAs,0.278,0.203,0.379
40,26,HerMac,BtPlDw,0.258,0.19,0.345
40,26,HerMac,BtPlDw,0.258,0.19,0.345
40,26,HerMac,BnthAs,0.286,0.202,0.4
40,26,HerMac,BnthAs,0.286,0.202,0.4
40,26,HerMac,BnthDw,0.367,0.272,0.511
40,26,HerMac,BnthDw,0.367,0.272,0.511
40,26,HerDet,PelgAs,0.29,0.212,0.398
40,26,HerDet,PelgAs,0.29,0.212,0.398
40,26,HerDet,PelgDw,0.244,0.168,0.343
40,26,HerDet,PelgDw,0.244,0.168,0.343
40,26,HerDet,BtPlAs,0.263,0.186,0.363
40,26,HerDet,BtPlAs,0.263,0.186,0.363
40,26,HerDet,BtPlDw,0.264,0.2,0.348
40,26,HerDet,BtPlDw,0.264,0.2,0.348
40,26,HerDet,BnthAs,0.272,0.189,0.393
40,26,HerDet,BnthAs,0.272,0.189,0.393
40,26,HerDet,BnthDw,0.337,0.238,0.483
40,26,HerDet,BnthDw,0.337,0.238,0.483
40,26,Omnivr,PelgAs,0.327,0.226,0.485
40,26,Omnivr,PelgAs,0.327,0.226,0.485
40,26,Omnivr,PelgDw,0.27,0.179,0.422
40,26,Omnivr,PelgDw,0.27,0.179,0.422
40,26,Omnivr,BtPlAs,0.3,0.204,0.447
40,26,Omnivr,BtPlAs,0.3,0.204,0.447
40,26,Omnivr,BtPlDw,0.27,0.184,0.388
40,26,Omnivr,BtPlDw,0.27,0.184,0.388
40,26,Omnivr,BnthAs,0.3,0.203,0.451
40,26,Omnivr,BnthAs,0.3,0.203,0.451
40,26,Omnivr,BnthDw,0.382,0.265,0.574
40,26,Omnivr,BnthDw,0.382,0.265,0.574
40,26,Plktiv,PelgAs,0.216,0.157,0.315
40,26,Plktiv,PelgAs,0.216,0.157,0.315
40,26,Plktiv,PelgDw,0.187,0.127,0.28
40,26,Plktiv,PelgDw,0.187,0.127,0.28
40,26,Plktiv,BtPlAs,0.201,0.138,0.297
40,26,Plktiv,BtPlAs,0.201,0.138,0.297
40,26,Plktiv,BtPlDw,0.179,0.127,0.257
40,26,Plktiv,BtPlDw,0.179,0.127,0.257
40,26,Plktiv,BnthAs,0.206,0.141,0.308
40,26,Plktiv,BnthAs,0.206,0.141,0.308
40,26,Plktiv,BnthDw,0.261,0.185,0.396
40,26,Plktiv,BnthDw,0.261,0.185,0.396
40,26,InvSes,PelgAs,0.265,0.189,0.378
40,26,InvSes,PelgAs,0.265,0.189,0.378
40,26,InvSes,PelgDw,0.222,0.152,0.327
40,26,InvSes,PelgDw,0.222,0.152,0.327
40,26,InvSes,BtPlAs,0.25,0.176,0.357
40,26,InvSes,BtPlAs,0.25,0.176,0.357
40,26,InvSes,BtPlDw,0.225,0.155,0.31
40,26,InvSes,BtPlDw,0.225,0.155,0.31
40,26,InvSes,BnthAs,0.248,0.168,0.357
40,26,InvSes,BnthAs,0.248,0.168,0.357
40,26,InvSes,BnthDw,0.292,0.202,0.427
40,26,InvSes,BnthDw,0.292,0.202,0.427
40,26,InvMob,PelgAs,0.235,0.174,0.336
40,26,InvMob,PelgAs,0.235,0.174,0.336
40,26,InvMob,PelgDw,0.197,0.136,0.299
40,26,InvMob,PelgDw,0.197,0.136,0.299
40,26,InvMob,BtPlAs,0.207,0.149,0.301
40,26,InvMob,BtPlAs,0.207,0.149,0.301
40,26,InvMob,BtPlDw,0.184,0.135,0.264
40,26,InvMob,BtPlDw,0.184,0.135,0.264
40,26,InvMob,BnthAs,0.219,0.153,0.319
40,26,InvMob,BnthAs,0.219,0.153,0.319
40,26,InvMob,BnthDw,0.32,0.237,0.433
40,26,InvMob,BnthDw,0.32,0.237,0.433
40,26,FisCep,PelgAs,0.31,0.236,0.422
40,26,FisCep,PelgAs,0.31,0.236,0.422
40,26,FisCep,PelgDw,0.262,0.189,0.377
40,26,FisCep,PelgDw,0.262,0.189,0.377
40,26,FisCep,BtPlAs,0.275,0.21,0.376
40,26,FisCep,BtPlAs,0.275,0.21,0.376
40,26,FisCep,BtPlDw,0.264,0.2,0.35
40,26,FisCep,BtPlDw,0.264,0.2,0.35
40,26,FisCep,BnthAs,0.279,0.203,0.387
40,26,FisCep,BnthAs,0.279,0.203,0.387
40,26,FisCep,BnthDw,0.271,0.197,0.374
40,26,FisCep,BnthDw,0.271,0.197,0.374
40,28,HerMac,PelgAs,0.252,0.176,0.345
40,28,HerMac,PelgAs,0.252,0.176,0.345
40,28,HerMac,PelgDw,0.21,0.142,0.29
40,28,HerMac,PelgDw,0.21,0.142,0.29
40,28,HerMac,BtPlAs,0.229,0.154,0.319
40,28,HerMac,BtPlAs,0.229,0.154,0.319
40,28,HerMac,BtPlDw,0.193,0.135,0.261
40,28,HerMac,BtPlDw,0.193,0.135,0.261
40,28,HerMac,BnthAs,0.245,0.165,0.34
40,28,HerMac,BnthAs,0.245,0.165,0.34
40,28,HerMac,BnthDw,0.256,0.172,0.357
40,28,HerMac,BnthDw,0.256,0.172,0.357
40,28,HerDet,PelgAs,0.183,0.124,0.268
40,28,HerDet,PelgAs,0.183,0.124,0.268
40,28,HerDet,PelgDw,0.155,0.1,0.23
40,28,HerDet,PelgDw,0.155,0.1,0.23
40,28,HerDet,BtPlAs,0.167,0.109,0.25
40,28,HerDet,BtPlAs,0.167,0.109,0.25
40,28,HerDet,BtPlDw,0.154,0.109,0.225
40,28,HerDet,BtPlDw,0.154,0.109,0.225
40,28,HerDet,BnthAs,0.185,0.114,0.272
40,28,HerDet,BnthAs,0.185,0.114,0.272
40,28,HerDet,BnthDw,0.184,0.117,0.28
40,28,HerDet,BnthDw,0.184,0.117,0.28
40,28,Omnivr,PelgAs,0.235,0.158,0.341
40,28,Omnivr,PelgAs,0.235,0.158,0.341
40,28,Omnivr,PelgDw,0.196,0.13,0.293
40,28,Omnivr,PelgDw,0.196,0.13,0.293
40,28,Omnivr,BtPlAs,0.219,0.144,0.324
40,28,Omnivr,BtPlAs,0.219,0.144,0.324
40,28,Omnivr,BtPlDw,0.178,0.122,0.264
40,28,Omnivr,BtPlDw,0.178,0.122,0.264
40,28,Omnivr,BnthAs,0.228,0.151,0.338
40,28,Omnivr,BnthAs,0.228,0.151,0.338
40,28,Omnivr,BnthDw,0.239,0.156,0.36
40,28,Omnivr,BnthDw,0.239,0.156,0.36
40,28,Plktiv,PelgAs,0.195,0.132,0.28
40,28,Plktiv,PelgAs,0.195,0.132,0.28
40,28,Plktiv,PelgDw,0.165,0.108,0.242
40,28,Plktiv,PelgDw,0.165,0.108,0.242
40,28,Plktiv,BtPlAs,0.178,0.117,0.264
40,28,Plktiv,BtPlAs,0.178,0.117,0.264
40,28,Plktiv,BtPlDw,0.145,0.098,0.21
40,28,Plktiv,BtPlDw,0.145,0.098,0.21
40,28,Plktiv,BnthAs,0.191,0.126,0.281
40,28,Plktiv,BnthAs,0.191,0.126,0.281
40,28,Plktiv,BnthDw,0.198,0.129,0.298
40,28,Plktiv,BnthDw,0.198,0.129,0.298
40,28,InvSes,PelgAs,0.226,0.151,0.321
40,28,InvSes,PelgAs,0.226,0.151,0.321
40,28,InvSes,PelgDw,0.191,0.121,0.278
40,28,InvSes,PelgDw,0.191,0.121,0.278
40,28,InvSes,BtPlAs,0.214,0.142,0.314
40,28,InvSes,BtPlAs,0.214,0.142,0.314
40,28,InvSes,BtPlDw,0.177,0.119,0.25
40,28,InvSes,BtPlDw,0.177,0.119,0.25
40,28,InvSes,BnthAs,0.22,0.146,0.322
40,28,InvSes,BnthAs,0.22,0.146,0.322
40,28,InvSes,BnthDw,0.216,0.138,0.323
40,28,InvSes,BnthDw,0.216,0.138,0.323
40,28,InvMob,PelgAs,0.191,0.131,0.271
40,28,InvMob,PelgAs,0.191,0.131,0.271
40,28,InvMob,PelgDw,0.162,0.109,0.241
40,28,InvMob,PelgDw,0.162,0.109,0.241
40,28,InvMob,BtPlAs,0.169,0.115,0.25
40,28,InvMob,BtPlAs,0.169,0.115,0.25
40,28,InvMob,BtPlDw,0.146,0.101,0.203
40,28,InvMob,BtPlDw,0.146,0.101,0.203
40,28,InvMob,BnthAs,0.178,0.118,0.263
40,28,InvMob,BnthAs,0.178,0.118,0.263
40,28,InvMob,BnthDw,0.215,0.154,0.297
40,28,InvMob,BnthDw,0.215,0.154,0.297
40,28,FisCep,PelgAs,0.269,0.189,0.383
40,28,FisCep,PelgAs,0.269,0.189,0.383
40,28,FisCep,PelgDw,0.227,0.151,0.334
40,28,FisCep,PelgDw,0.227,0.151,0.334
40,28,FisCep,BtPlAs,0.238,0.165,0.349
40,28,FisCep,BtPlAs,0.238,0.165,0.349
40,28,FisCep,BtPlDw,0.211,0.15,0.3
40,28,FisCep,BtPlDw,0.211,0.15,0.3
40,28,FisCep,BnthAs,0.257,0.177,0.358
40,28,FisCep,BnthAs,0.257,0.177,0.358
40,28,FisCep,BnthDw,0.189,0.128,0.281
40,28,FisCep,BnthDw,0.189,0.128,0.281
40,30,HerMac,PelgAs,0.369,0.268,0.504
40,30,HerMac,PelgAs,0.369,0.268,0.504
40,30,HerMac,PelgDw,0.331,0.232,0.463
40,30,HerMac,PelgDw,0.331,0.232,0.463
40,30,HerMac,BtPlAs,0.297,0.202,0.428
40,30,HerMac,BtPlAs,0.297,0.202,0.428
40,30,HerMac,BtPlDw,0.346,0.258,0.456
40,30,HerMac,BtPlDw,0.346,0.258,0.456
40,30,HerMac,BnthAs,0.254,0.171,0.375
40,30,HerMac,BnthAs,0.254,0.171,0.375
40,30,HerMac,BnthDw,0.405,0.282,0.583
40,30,HerMac,BnthDw,0.405,0.282,0.583
40,30,HerDet,PelgAs,0.282,0.19,0.421
40,30,HerDet,PelgAs,0.282,0.19,0.421
40,30,HerDet,PelgDw,0.257,0.166,0.39
40,30,HerDet,PelgDw,0.257,0.166,0.39
40,30,HerDet,BtPlAs,0.231,0.147,0.352
40,30,HerDet,BtPlAs,0.231,0.147,0.352
40,30,HerDet,BtPlDw,0.285,0.202,0.401
40,30,HerDet,BtPlDw,0.285,0.202,0.401
40,30,HerDet,BnthAs,0.203,0.131,0.317
40,30,HerDet,BnthAs,0.203,0.131,0.317
40,30,HerDet,BnthDw,0.307,0.2,0.47
40,30,HerDet,BnthDw,0.307,0.2,0.47
40,30,Omnivr,PelgAs,0.353,0.246,0.496
40,30,Omnivr,PelgAs,0.353,0.246,0.496
40,30,Omnivr,PelgDw,0.313,0.217,0.454
40,30,Omnivr,PelgDw,0.313,0.217,0.454
40,30,Omnivr,BtPlAs,0.292,0.195,0.433
40,30,Omnivr,BtPlAs,0.292,0.195,0.433
40,30,Omnivr,BtPlDw,0.326,0.232,0.447
40,30,Omnivr,BtPlDw,0.326,0.232,0.447
40,30,Omnivr,BnthAs,0.246,0.161,0.372
40,30,Omnivr,BnthAs,0.246,0.161,0.372
40,30,Omnivr,BnthDw,0.387,0.26,0.57
40,30,Omnivr,BnthDw,0.387,0.26,0.57
40,30,Plktiv,PelgAs,0.368,0.263,0.53
40,30,Plktiv,PelgAs,0.368,0.263,0.53
40,30,Plktiv,PelgDw,0.33,0.23,0.48
40,30,Plktiv,PelgDw,0.33,0.23,0.48
40,30,Plktiv,BtPlAs,0.299,0.202,0.445
40,30,Plktiv,BtPlAs,0.299,0.202,0.445
40,30,Plktiv,BtPlDw,0.323,0.226,0.459
40,30,Plktiv,BtPlDw,0.323,0.226,0.459
40,30,Plktiv,BnthAs,0.257,0.168,0.407
40,30,Plktiv,BnthAs,0.257,0.168,0.407
40,30,Plktiv,BnthDw,0.406,0.275,0.599
40,30,Plktiv,BnthDw,0.406,0.275,0.599
40,30,InvSes,PelgAs,0.342,0.235,0.512
40,30,InvSes,PelgAs,0.342,0.235,0.512
40,30,InvSes,PelgDw,0.308,0.207,0.462
40,30,InvSes,PelgDw,0.308,0.207,0.462
40,30,InvSes,BtPlAs,0.289,0.189,0.451
40,30,InvSes,BtPlAs,0.289,0.189,0.451
40,30,InvSes,BtPlDw,0.326,0.226,0.483
40,30,InvSes,BtPlDw,0.326,0.226,0.483
40,30,InvSes,BnthAs,0.24,0.152,0.38
40,30,InvSes,BnthAs,0.24,0.152,0.38
40,30,InvSes,BnthDw,0.357,0.232,0.542
40,30,InvSes,BnthDw,0.357,0.232,0.542
40,30,InvMob,PelgAs,0.263,0.18,0.371
40,30,InvMob,PelgAs,0.263,0.18,0.371
40,30,InvMob,PelgDw,0.238,0.162,0.351
40,30,InvMob,PelgDw,0.238,0.162,0.351
40,30,InvMob,BtPlAs,0.209,0.138,0.314
40,30,InvMob,BtPlAs,0.209,0.138,0.314
40,30,InvMob,BtPlDw,0.249,0.179,0.35
40,30,InvMob,BtPlDw,0.249,0.179,0.35
40,30,InvMob,BnthAs,0.159,0.106,0.234
40,30,InvMob,BnthAs,0.159,0.106,0.234
40,30,InvMob,BnthDw,0.315,0.213,0.474
40,30,InvMob,BnthDw,0.315,0.213,0.474
40,30,FisCep,PelgAs,0.388,0.265,0.54
40,30,FisCep,PelgAs,0.388,0.265,0.54
40,30,FisCep,PelgDw,0.348,0.232,0.5
40,30,FisCep,PelgDw,0.348,0.232,0.5
40,30,FisCep,BtPlAs,0.306,0.206,0.45
40,30,FisCep,BtPlAs,0.306,0.206,0.45
40,30,FisCep,BtPlDw,0.367,0.266,0.504
40,30,FisCep,BtPlDw,0.367,0.266,0.504
40,30,FisCep,BnthAs,0.289,0.189,0.428
40,30,FisCep,BnthAs,0.289,0.189,0.428
40,30,FisCep,BnthDw,0.318,0.225,0.453
40,30,FisCep,BnthDw,0.318,0.225,0.453
50,10,HerMac,PelgAs,0.226,0.154,0.322
50,10,HerMac,PelgDw,0.221,0.153,0.321
50,10,HerMac,BtPlAs,0.201,0.132,0.289
50,10,HerMac,BtPlDw,0.188,0.135,0.276
50,10,HerMac,BnthAs,0.184,0.123,0.274
50,10,HerMac,BnthDw,0.255,0.176,0.361
50,10,HerDet,PelgAs,0.217,0.147,0.329
50,10,HerDet,PelgDw,0.215,0.145,0.326
50,10,HerDet,BtPlAs,0.196,0.128,0.303
50,10,HerDet,BtPlDw,0.195,0.131,0.295
50,10,HerDet,BnthAs,0.18,0.115,0.276
50,10,HerDet,BnthDw,0.24,0.156,0.362
50,10,Omnivr,PelgAs,0.228,0.152,0.328
50,10,Omnivr,PelgDw,0.224,0.149,0.329
50,10,Omnivr,BtPlAs,0.205,0.131,0.308
50,10,Omnivr,BtPlDw,0.19,0.131,0.282
50,10,Omnivr,BnthAs,0.185,0.119,0.287
50,10,Omnivr,BnthDw,0.254,0.167,0.38
50,10,Plktiv,PelgAs,0.235,0.168,0.343
50,10,Plktiv,PelgDw,0.238,0.163,0.348
50,10,Plktiv,BtPlAs,0.217,0.154,0.326
50,10,Plktiv,BtPlDw,0.186,0.131,0.276
50,10,Plktiv,BnthAs,0.196,0.13,0.303
50,10,Plktiv,BnthDw,0.26,0.18,0.383
50,10,InvSes,PelgAs,0.208,0.138,0.3
50,10,InvSes,PelgDw,0.204,0.136,0.304
50,10,InvSes,BtPlAs,0.191,0.12,0.278
